RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_phage,SAR11_Phage,Synechococcus
ERR599062,,,0.005649,05/08/2011 0:27,600.0,ERS488769,0.02,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,0.16,6.18,31.802451,5.1,0.04,1.63999,190.7,0.63,,IO,2.52,35.693546,35.4,TARA_037_MES_0.22-1.6,TARA_037,,TARA_037,12.066048,0.0,0.176750054235,0.0778652570361,0.0612646762913,0.0,0.921461127669,0.0150631508498,0.0777878258655,4.10262616232,0.0645659649973,0.000427489421928,0.023899296364,0.0856666155419
ERR599063,25.1,,0.287892,27/06/2010 12:07,5.0,ERS491836,,surface water layer (ENVO:00002042),,0.02,0.0,4.590737,,,200.233917,190.1,0.0,,SPO,2.81,35.835267,35.1,TARA_100_SRF_0.22-3,TARA_100,,TARA_100,25.2512,,0.00413861596371,19.5694703099,0.0411666588189,0.0,3.0527088226,0.387148751509,7.78837460674,57.4426885278,0.125262430501,0.0762259010926,2.09676010697,0.187559960758
ERR599064,33.9,,0.387495,13/04/2010 3:21,5.0,ERS491421,0.01,surface water layer (ENVO:00002042),,0.02,28.64,-1.485075,2.6,0.0,244.861667,185.2,1.94,,SPO,15.14,34.295417,35.1,TARA_093_SRF_0.22-3,TARA_093,,TARA_093,18.014508,0.0,0.00362531269106,4.4298303417,0.0408216294317,0.0,0.233594987539,0.340142134493,7.48945898369,154.26242311,0.118452446403,0.340913036601,2.84600721858,5.21632812518
ERR599065,15.4,,0.737378,08/07/2010 5:19,30.0,ERS492177,0.52,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.5,0.0,0.02,3.886605,-0.1,0.08,203.127654,207.4,0.08,,SPO,1.75,34.344808,35.3,TARA_109_DCM_0.22-3,TARA_109,,TARA_109,26.532035,1.28,0.003945574465,31.4506879538,0.0402154576916,0.0,16.6908177966,0.589761907175,9.96171468728,78.7646385584,0.125406965107,0.0434313592061,0.860438402427,0.666282975911
ERR599066,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0122258423348,9.39680007786,0.0540695942434,0.0,53.1324932426,0.525208999826,4.87976593275,85.400624953,0.114206908452,0.00267337874839,0.860926239538,5.41355863711
ERR599067,14.6,,0.0,07/07/2010 13:29,380.0,ERS492205,0.52,mesopelagic zone (ENVO:00000213),1.5,0.0,15.24,33.915981,,0.08,2.516667,193.0,1.12,,SPO,5.89,34.79985,34.6,TARA_109_MES_0.22-3,TARA_109,,TARA_109,11.3158,1.28,0.545605693802,0.217395577044,0.0767498476862,0.0,9.84187973313,0.0202530243303,0.201940599826,9.33345635497,0.0906020924733,0.00115248959491,0.0726646339199,0.125167338024
ERR599068,23.2,,0.250054,02/11/2009 12:43,5.0,ERS490124,0.14,surface water layer (ENVO:00002042),,0.03,0.02,2.450991,,0.0,238.916333,237.9,0.01,,SAO,0.62,35.323317,37.9,TARA_066_SRF_0.22-3,TARA_066,,TARA_066,15.033492,7.67,0.570356300935,3.068956974,0.0249138338303,0.0,7.67924468559,0.847211873557,7.32573523734,104.44386245,0.077352797964,0.0316231476608,0.616342230679,0.944920871951
ERR599069,,,0.286662,,5.0,ERS492814,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.0154492362082,9.31466522315,0.0532304411274,0.0,37.8090624711,0.6450646737,8.18701656477,61.6637124857,0.111328452413,0.00695017402097,0.7661952205,22.3300579111
ERR599070,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.190867532491,0.554809636312,0.048498417773,0.0,1.07201105757,0.0151983739398,2.1021638775,8.9061691191,0.080023901945,0.0,0.103603785152,0.267533691277
ERR599071,33.4,,0.0,17/05/2010 15:34,488.0,ERS491767,0.47,mesopelagic zone (ENVO:00000213),1.77,0.03,0.47,24.644021,0.2,0.05,155.55759,192.6,0.18,,SPO,3.22,34.362649,34.9,TARA_098_MES_0.22-3,TARA_098,,TARA_098,8.113126,0.0,0.754098303583,0.0650704536903,0.0599985220283,0.0,5.72700630755,0.00703170579737,0.190107341012,7.81089779341,0.0595347044467,0.000384538688929,0.0492202301444,0.0421077467059
ERR599072,13.1,,0.0,15/07/2010 16:32,696.0,ERS492471,0.01,mesopelagic zone (ENVO:00000213),,0.26,3.23,29.181849,,0.05,199.248437,240.4,0.37,,SPO,2.47,34.305001,35.3,TARA_112_MES_0.22-3,TARA_112,,TARA_112,5.791448,0.0,0.725108930776,0.469907635937,0.0642100859798,0.0,3.0435026848,0.0151979201437,1.15002093128,6.28762758207,0.0741732601821,0.000479771121444,0.043087174173,0.0563434334792
ERR599073,51.7,,0.132494,13/05/2011 0:00,60.0,ERS488346,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),2.22,0.11,4.6,,3.9,0.02,237.8893,203.1,0.5,,MS,3.2,37.89241,34.3,TARA_018_DCM_0.22-1.6,TARA_018,,TARA_018,18.36839,11.36,0.00762752219319,34.3155762334,0.0327267296198,0.0,17.3117689824,0.711578257296,134.694840708,48.291941449,0.124325586798,0.259032019158,2.28723475284,0.881180480611
ERR599074,,,0.020173,04/09/2011 18:04,5.0,ERS489043,0.01,surface water layer (ENVO:00002042),0.26,0.27,5.08,-1.343153,2.5,0.0,187.42925,179.9,0.54,,IO,2.67,36.024883,35.1,TARA_041_SRF_0.22-1.6,TARA_041,,TARA_041,29.089367,0.0,0.00327522098617,38.7288146018,0.0273933164282,0.0,14.6908912592,1.36566620275,181.167330744,60.0564884907,0.107838386174,0.063348090475,0.906352042944,3.21244903924
ERR599075,,,0.006724,19/10/2011 2:53,5.0,ERS489087,-0.16,surface water layer (ENVO:00002042),,0.08,1.3,-1.47882,4.8,0.03,189.25475,227.7,0.46,,IO,2.84,34.56155,33.2,TARA_042_SRF_0.22-1.6,TARA_042,,TARA_042,29.980283,40.67,0.00369367831335,54.5916496305,0.0340349663785,0.000119250585674,34.1731753748,0.419257531535,148.795573848,64.9121997212,0.10850001326,0.0249905863723,0.557866221003,0.714002246447
ERR599076,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.276482864025,0.177195593217,0.0651426279176,0.0,1.12635026476,0.0164251106839,0.137111345604,5.05825936404,0.070419337875,0.0,0.0313419501642,0.0649216538401
ERR599077,9.2,,0.203347,12/07/2010 6:46,5.0,ERS492321,1.83,surface water layer (ENVO:00002042),0.73,,,2.568726,,0.11,208.8654,207.0,,,SPO,,35.97144,35.4,TARA_111_SRF_0.22-3,TARA_111,,TARA_111,22.76873,1.08,0.00357982748761,20.7864730242,0.0404778238024,0.0,21.021457869,0.344227210228,9.08721497429,61.2266387567,0.113982161116,0.0390055415388,3.95067705648,0.177487640677
ERR599078,44.6,,0.238225,09/04/2011 14:09,5.0,ERS494579,0.0,surface water layer (ENVO:00002042),0.71,0.0,0.04,2.999226,-1.7,0.0,243.148,204.0,0.29,,NAO,0.55,35.986042,36.1,TARA_152_SRF_0.22-3,TARA_152,,TARA_152,14.28065,13.53,0.30966338139,14.2807975865,0.0436419806942,0.0,6.01942440339,0.481667096612,45.7727963733,75.6764824835,0.0922023350776,0.021868542155,1.67405252272,2.22599045743
ERR599079,43.4,,0.176523,19/04/2010 7:54,188.0,ERS491740,-0.07,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.99,0.01,0.06,-0.73316,-2.2,0.05,210.5781,187.3,0.08,,SPO,2.12,35.845669,34.2,TARA_098_DCM_0.22-3,TARA_098,,TARA_098,20.171605,6.19,0.0103160423744,41.1100711007,0.0267151493278,0.0,10.1127061689,0.0548423609993,110.243572759,24.5822033086,0.0681170062048,0.00248571017009,0.283474661359,0.1298348798
ERR599080,,,0.286662,,5.0,ERS492814,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.0154945231921,9.28121591985,0.0424186249507,0.0,38.1065802238,0.613253582294,8.16561959083,61.4753448254,0.112287736039,0.00876089378814,0.751899185588,22.337586823
ERR599081,37.6,,0.366887,26/06/2010 7:12,50.0,ERS491874,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.501977,,,216.790338,88.2,,,SPO,,35.544655,34.8,TARA_100_DCM_0.22-3,TARA_100,,TARA_100,20.649431,,0.0200035000608,42.6015012353,0.0465760724279,0.0,10.2866919787,0.2415380491,77.8207289716,58.2085624112,0.108496801965,0.00578141339641,0.767314743611,0.486975945375
ERR599082,,,0.604752,05/08/2011 0:27,25.0,ERS488830,0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.16,6.18,1.230122,5.1,0.04,154.699917,190.7,0.63,,IO,2.52,,35.4,TARA_038_DCM_0.22-1.6,TARA_038,,TARA_038,25.494408,0.0,0.0625032657936,62.0917336237,0.0310133998889,0.0,16.3728902086,4.14753240587,57.1885264471,88.5950309211,0.0621639807419,0.130379564737,2.26347658105,28.1866829809
ERR599083,37.7,,0.0,07/09/2010 6:35,600.0,ERS492680,0.04,mesopelagic zone (ENVO:00000213),,0.17,7.09,42.53205,0.4,0.14,38.115125,249.4,1.02,,SPO,13.88,34.580675,34.8,TARA_122_MES_0.22-3,TARA_122,,TARA_122,7.212238,1.11,0.724880914382,1.49903219808,0.10488437696,0.0,9.25364793197,0.0598011714364,3.84142339672,13.6079958557,0.0812085087039,0.00143027972914,0.107310438183,0.134859746048
ERR599084,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,0.998857393214,4.30840839451,0.0606541873399,0.0,27.6944206445,0.461515897792,3.06144235231,46.2959494291,0.109073463403,0.00310647091424,0.454699317042,4.19941539305
ERR599085,33.4,,0.0,17/05/2010 15:34,488.0,ERS491767,0.47,mesopelagic zone (ENVO:00000213),1.77,0.03,0.47,24.644021,0.2,0.05,155.55759,192.6,0.18,,SPO,3.22,34.362649,34.9,TARA_098_MES_0.22-3,TARA_098,,TARA_098,8.113126,0.0,0.716937164391,0.0592684337944,0.0529127687591,0.0,6.35748447545,0.00942832147285,0.195323961927,7.13679915028,0.0602995817614,0.0,0.0472246255111,0.0432300337763
ERR599086,9.2,,0.0,12/07/2010 6:46,350.0,ERS492381,1.83,mesopelagic zone (ENVO:00000213),0.73,,,30.409013,,0.11,3.171063,207.0,,,SPO,,34.698369,35.4,TARA_111_MES_0.22-3,TARA_111,,TARA_111,10.893125,1.08,0.633491654189,0.0600635312783,0.0747974643763,0.0,11.5768132792,0.0255791445325,0.0894153971136,8.09911043172,0.0647391338264,0.000348664505789,0.041860709183,0.0511916218445
ERR599087,,,0.334076,05/11/2010 12:33,60.0,ERS493788,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.0,28.21,22.087762,29.8,0.08,77.038525,214.8,1.95,,NPO,13.93,34.611755,34.4,TARA_138_DCM_0.22-3,TARA_138,,TARA_138,19.048358,14.53,0.161211686523,34.3860530873,0.040226444904,0.0,10.0903978269,0.454226891778,34.5633948758,47.342264327,0.0663694760639,0.00686766545916,0.423894507832,0.107571768624
ERR599088,16.1,,0.162993,27/02/2012 18:43,5.0,ERS489917,0.01,surface water layer (ENVO:00002042),,0.03,4.13,,4.0,0.03,210.00775,191.8,0.18,,IO,1.62,35.334717,36.6,TARA_064_SRF_0.22-3,TARA_064,,TARA_064,22.165567,1.19,0.0248120929764,25.897442365,0.0211656057159,0.0,44.427918251,0.432324073649,170.33368157,62.4105255464,0.0646883733351,0.00173476942056,0.272290168118,5.15899069491
ERR599089,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,0.996243758919,4.28725544976,0.0561022401812,0.0,27.7425359275,0.473223005199,3.07554849597,46.2747795429,0.109774979106,0.00233918121815,0.404788384254,4.18048762296
ERR599090,51.7,,0.065273,04/04/2010 3:13,5.0,ERS491044,-0.03,surface water layer (ENVO:00002042),,0.0,0.03,27.501159,-1.5,0.04,343.4373,189.3,0.08,,SO,2.21,34.35388,34.6,TARA_085_SRF_0.22-3,TARA_085,,TARA_085,0.67108,7.06,0.00383333620957,0.133680023291,0.0448393061365,0.0,0.15141401277,0.00293925080457,0.154786596968,170.824771979,0.0893893826839,0.00312251776391,0.362831318297,0.0733948489462
ERR599091,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0120263893119,9.35857414645,0.0489196579408,0.0,53.3162060817,0.498031190591,4.8618974558,85.407560493,0.113190209161,0.00446820541757,0.813993021618,5.50917559817
ERR599092,51.7,,0.132494,13/05/2011 0:00,60.0,ERS488346,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),2.22,0.11,4.6,,3.9,0.02,237.8893,203.1,0.5,,MS,3.2,37.89241,34.3,TARA_018_DCM_0.22-1.6,TARA_018,,TARA_018,18.36839,11.36,0.00874837966849,35.1607123216,0.0356737768375,0.0,17.2561563655,0.702805242575,137.927149265,50.3541372435,0.119168017941,0.251033921403,2.23700523434,0.798918991207
ERR599093,33.4,,0.013449,17/05/2010 15:34,5.0,ERS491699,0.47,surface water layer (ENVO:00002042),1.77,0.03,0.47,-1.567491,0.2,0.05,200.538167,192.6,0.18,,SPO,3.22,36.402683,34.9,TARA_098_SRF_0.22-3,TARA_098,,TARA_098,25.14875,0.0,0.00298281226639,0.727782354849,0.0370618447137,0.0,4.95497382819,0.0107459404789,99.4851283265,41.3184885871,0.135568907626,0.0039727158291,0.0934942472947,0.229358002883
ERR599094,35.5,,0.201016,31/05/2011 21:23,50.0,ERS488509,-0.05,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.04,0.2,0.93,,1.4,0.0,229.547682,211.5,0.44,,MS,0.9,38.475705,35.7,TARA_025_DCM_0.22-1.6,TARA_025,,TARA_025,15.161277,69.36,0.849822484301,31.9211520892,0.0327184886983,0.0,4.55711809079,0.473295943018,139.673877605,46.3073971992,0.117686292885,0.366633996421,7.38684812874,3.16941251816
ERR599095,41.8,,0.090621,15/04/2011 13:10,40.0,ERS487936,-0.02,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.34,0.16,5.7,,1.5,0.05,,216.8,0.78,,NAO,1.9,36.63313,35.5,TARA_004_DCM_0.22-1.6,TARA_004,,TARA_004,20.408907,8.97,0.213844141982,27.4910492846,0.0461169235377,0.0,4.44047331971,0.0992675640966,63.6712141183,77.6888533898,0.12534820785,0.0101843266236,0.705273831486,2.50215948736
ERR599096,37.7,,0.0,07/09/2010 6:35,600.0,ERS492680,0.04,mesopelagic zone (ENVO:00000213),,0.17,7.09,42.53205,0.4,0.14,38.115125,249.4,1.02,,SPO,13.88,34.580675,34.8,TARA_122_MES_0.22-3,TARA_122,,TARA_122,7.212238,1.11,0.726990218782,1.46193552321,0.0651338207802,0.0,9.2350710435,0.0725057941835,3.83720254063,13.5800520059,0.0791755507598,0.00147546396292,0.112565213115,0.140416530091
ERR599097,39.6,,0.224444,28/07/2011 19:36,80.0,ERS488599,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.1,2.8,1.201064,2.3,0.02,179.968,179.9,0.59,,RS,1.8,40.196433,36.1,TARA_032_DCM_0.22-1.6,TARA_032,,TARA_032,26.050367,8.42,0.506178233671,8.83718452273,0.0592481247653,0.0,34.6122642042,0.754227485962,24.0570130356,30.0201677816,0.0889214470438,0.0126248783035,1.2174278405,1.06124348725
ERR599098,40.6,,0.176565,10/12/2011 13:58,5.0,ERS489529,-0.11,surface water layer (ENVO:00002042),,0.0,0.0,,-1.2,0.04,191.68,196.9,0.16,,IO,1.19,34.566667,33.4,TARA_052_SRF_0.22-1.6,TARA_052,,TARA_052,27.8684,1.61,0.00276372555853,25.8900555033,0.0385771049838,0.0,30.5658442707,0.398057407216,38.418114815,35.3709482613,0.108467943293,0.0361289798851,0.571771728897,0.653241039098
ERR599099,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.191228684309,0.562173682193,0.0520012484865,0.0,1.05334543914,0.0261674260958,2.10212912466,8.92754151376,0.0809049381678,0.000751328368277,0.0965336808228,0.267158707911
ERR599100,29.5,,0.164483,06/12/2010 16:37,125.0,ERS493981,-0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.01,0.14,19.07,0.439852,17.1,0.05,192.971638,306.2,1.42,,NAO,3.08,36.172194,34.1,TARA_142_DCM_0.22-3,TARA_142,,TARA_142,24.948842,2.92,0.0824163055341,13.6699905189,0.0571727942799,0.000311913896387,65.3936371116,0.70148261193,75.2780500498,50.0804973723,0.0916127256273,0.00233413078445,0.216322703174,8.01482650266
ERR599101,47.7,,0.226052,15/03/2010 3:44,120.0,ERS490691,0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.16,0.01,0.06,0.478929,0.9,0.07,217.140667,199.9,0.32,,SAO,1.18,36.27495,36.6,TARA_078_DCM_0.22-3,TARA_078,,TARA_078,19.30925,1.08,0.442744004004,11.0613749136,0.036850814935,0.0,13.0074587321,0.627369753021,64.7495078419,49.0826263035,0.0845047720222,0.0275043941434,0.356085387758,1.27796571507
ERR599102,,,0.161808,05/08/2011 19:30,5.0,ERS488799,0.02,surface water layer (ENVO:00002042),,0.35,1.21,0.889376,4.5,0.04,199.9355,175.9,0.49,,IO,1.47,36.617917,35.8,TARA_038_SRF_0.22-1.6,TARA_038,,TARA_038,26.2314,0.0,0.00536227797068,62.0970620386,0.0317227721449,0.0,19.7302263251,2.92395566338,70.0179915703,94.8220852388,0.0952656883598,0.195331512862,2.16832491743,21.4315135686
ERR599103,8.5,,0.42458,18/11/2009 12:42,50.0,ERS490296,-0.39,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.01,0.05,,,0.0,231.683361,224.3,0.01,,SAO,1.05,35.687803,38.4,TARA_068_DCM_0.22-3,TARA_068,,TARA_068,16.787411,1.89,0.215042535722,11.3246376311,0.0260487612478,0.0,6.23022384651,0.587502503085,115.755258258,34.7983038396,0.0573210826874,0.0189642583829,0.983617905541,1.8908885832
ERR599104,47.6,,0.540091,30/03/2010 2:56,90.0,ERS491095,-0.16,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.43,0.0,0.09,33.109231,-1.3,0.03,325.402987,187.4,0.14,,SO,1.47,34.319478,36.0,TARA_085_DCM_0.22-3,TARA_085,,TARA_085,-0.78154,21.64,0.0283258628912,0.129815868258,0.0414192198673,0.0,0.206881452954,0.00595940044032,0.119047487041,83.5634525154,0.0768877427777,0.00113393665756,0.269972701954,0.0715411834227
ERR599105,41.8,,0.050608,12/03/2010 10:34,5.0,ERS490433,-0.03,surface water layer (ENVO:00002042),0.23,0.51,2.08,0.263475,0.4,0.07,199.1195,211.6,0.51,,SAO,1.79,36.42324,36.5,TARA_072_SRF_0.22-3,TARA_072,,TARA_072,25.02619,18.83,0.00302787534756,82.6577165182,0.0243191656951,0.0,30.6902866749,4.01990225096,105.207839028,28.08722737,0.064861095995,0.150217061008,3.29932887742,0.376034027027
ERR599106,39.6,,0.048898,28/07/2011 19:36,5.0,ERS488545,0.0,surface water layer (ENVO:00002042),,0.1,2.8,-0.137284,2.3,0.02,188.763583,179.9,0.59,,RS,1.8,39.981867,36.1,TARA_031_SRF_0.22-1.6,TARA_031,,TARA_031,25.0621,8.42,0.00912713796317,56.8816506824,0.0340061625881,0.0,50.7452931888,0.735964578499,221.558771771,49.8012380997,0.124950760434,0.0362786597225,1.54079388285,6.78576143137
ERR599107,23.8,,0.424363,19/03/2012 10:42,30.0,ERS490163,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.31,2.16,,3.0,0.11,240.4135,243.1,0.16,,SAO,1.24,35.3315,36.0,TARA_066_DCM_0.22-3,TARA_066,,TARA_066,15.01895,2.83,0.649304650503,2.75591920238,0.0254213000489,0.0,7.32241437689,0.804352805472,9.49081957242,100.59506955,0.0838167913506,0.0243071343715,0.520199162222,1.75113915296
ERR599108,15.4,,0.737378,08/07/2010 5:19,30.0,ERS492177,0.52,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.5,0.0,0.02,3.886605,-0.1,0.08,203.127654,207.4,0.08,,SPO,1.75,34.344808,35.3,TARA_109_DCM_0.22-3,TARA_109,,TARA_109,26.532035,1.28,0.00415988617227,31.2635742972,0.0390389736687,0.0,16.1117057091,0.566305320817,9.85053035957,78.5207886781,0.117292591928,0.0407349109218,0.869624248513,0.654114649331
ERR599109,,,0.014107,05/08/2011 19:30,340.0,ERS488849,0.02,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,0.35,1.21,22.444602,4.5,0.04,2.369225,175.9,0.49,,IO,1.47,36.021302,35.8,TARA_038_MES_0.22-1.6,TARA_038,,TARA_038,14.987618,0.0,0.0869342691167,0.0985541851809,0.0546846459948,0.0,0.620829298155,0.00488467783817,0.143473963886,8.74044106171,0.0869438219135,0.000937108847107,0.115022849088,0.0793097926632
ERR599110,13.8,,0.272648,01/03/2012 11:55,30.0,ERS490085,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.25,0.68,,-1.2,0.05,206.43725,220.2,0.06,,IO,0.8,,36.4,TARA_065_DCM_0.22-3,TARA_065,,TARA_065,21.81495,0.0,0.117058901336,8.78767683361,0.058205437282,0.0,38.5914080194,0.626623894136,10.921009599,68.5912558803,0.100637240273,0.00375881667452,0.131133977274,19.6043865598
ERR599111,40.2,,0.181406,26/07/2011 17:34,60.0,ERS488685,0.0,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.12,5.46,0.08645,4.0,0.02,175.384083,186.2,0.57,,RS,2.19,38.916583,35.4,TARA_034_DCM_0.22-1.6,TARA_034,,TARA_034,27.589917,8.42,0.8112166245,6.36403247663,0.0502225812221,0.0,6.24962383641,0.456761209239,6.39823378459,19.2789022321,0.0577981313465,0.00388852042025,0.686678943346,0.32820367252
ERR599112,27.9,,0.0,21/12/2011 16:25,1000.0,ERS489727,0.22,mesopelagic zone (ENVO:00000213),,0.0,0.0,,-3.8,0.36,87.902,205.3,0.08,,IO,0.54,34.8332,28.9,TARA_056_MES_0.22-3,TARA_056,,TARA_056,6.2402,0.0,0.714422877073,14.2501483218,0.060274038658,0.0,8.52389187416,0.0771271282557,31.0526108965,13.1493352019,0.0785176773969,0.00484916749979,0.109439193721,0.508671002801
ERR599113,37.6,,0.366887,26/06/2010 7:12,50.0,ERS491874,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.501977,,,216.790338,88.2,,,SPO,,35.544655,34.8,TARA_100_DCM_0.22-3,TARA_100,,TARA_100,20.649431,,0.0176835700552,41.7008715459,0.0445018765887,0.0,10.2579313118,0.22453024486,77.3665463459,56.7053835402,0.108083352345,0.00983647831424,0.757966468101,0.47816965737
ERR599114,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0123778052204,9.38074190314,0.0421113678443,0.0,53.1620119409,0.49388699393,4.88257279739,85.5600652311,0.112495297515,0.00621806387128,0.761613021967,5.4460749165
ERR599115,,,0.002017,16/10/2010 10:07,650.0,ERS493460,0.01,mesopelagic zone (ENVO:00000213),0.7,0.0,0.0,44.082977,0.0,0.02,8.57745,206.2,0.06,,NPO,0.81,34.329655,37.1,TARA_133_MES_0.22-3,TARA_133,,TARA_133,4.936634,3.53,1.16258727083,0.191275657197,0.0918885943059,0.0,11.6222863447,0.0184048402841,0.292884030659,6.40796208604,0.0604426432213,0.00215947825304,0.0529489054161,0.142795135464
ERR599116,40.5,,0.0,27/07/2011 23:48,5.0,ERS488569,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.541919,42.5,0.02,188.416583,38.1,2.43,,RS,22.49,39.74725,34.6,TARA_032_SRF_0.22-1.6,TARA_032,,TARA_032,25.824383,8.42,0.00567305387882,116.96765104,0.0206140382359,0.0,41.6933511623,0.379214680369,201.166021983,53.1597042441,0.0683243144789,0.0312973107754,1.90971422586,3.10315669917
ERR599117,34.1,,0.051638,14/09/2010 9:14,150.0,ERS492778,-0.25,marine epipelagic mixed layer (ENVO:xxxxxxxxx),0.22,0.25,1.3,5.023264,,0.04,161.3185,231.9,0.23,,SPO,2.6,35.88072,35.7,TARA_123_MIX_0.22-3,TARA_123,,TARA_123,22.1151,31.83,1.04859651189,2.75248992632,0.0567321057907,0.0,5.37160110607,0.261508473367,4.30663306559,19.3536364907,0.090986105105,0.000796618529598,0.171897230984,0.201016326921
ERR599118,15.0,,0.28167,07/07/2010 4:56,5.0,ERS492145,0.52,surface water layer (ENVO:00002042),1.5,0.0,0.0,1.210114,,0.08,198.635833,210.0,0.08,,SPO,1.77,33.3676,35.3,TARA_109_SRF_0.22-3,TARA_109,,TARA_109,27.617558,1.28,0.00352557268748,28.7712152699,0.0461295464403,0.0,16.8730202607,0.743222083291,32.1435667638,85.8440396834,0.130198276133,0.0424665389829,0.56200793844,2.39737490266
ERR599119,,,0.233673,16/10/2010 17:43,5.0,ERS492888,0.01,surface water layer (ENVO:00002042),0.7,0.02,0.0,4.985942,0.6,0.02,187.302833,203.8,0.04,,SPO,0.71,35.427733,36.7,TARA_125_SRF_0.22-3,TARA_125,,TARA_125,26.780158,3.53,0.0141875102855,9.32343176808,0.0489513114991,0.0,52.900304364,0.516123789379,4.89950108228,85.569118503,0.113684626578,0.00347825935728,0.842102829662,5.4468384592
