RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Group_D,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_Phage,SAR11_Phage,Synechococcus
ERR599125,41.6,,0.010087,04/04/2010 9:05,790.0,ERS491110,-0.03,mesopelagic zone (ENVO:00000213),,0.15,1.39,38.821249,0.6,0.04,203.8394,132.8,0.34,,SO,3.2,34.67996,35.1,TARA_085_MES_0.22-3,TARA_085,,TARA_085,0.45883,7.06,1.02354426851,0.492822730509,0.0185957906431,0.0,0.0,11.8561518264,0.00734831299813,0.200501591391,5.85686776357,0.770134344449,0.00285299598242,0.166330164433,0.161833939329
ERR599126,47.7,,0.033622,16/03/2010 10:05,5.0,ERS490542,0.01,surface water layer (ENVO:00002042),0.16,0.69,23.43,0.030608,22.4,0.07,206.194333,2.4,2.64,,SAO,38.94,37.101367,36.0,TARA_076_SRF_0.22-3,TARA_076,,TARA_076,23.349542,1.08,0.000722547809751,32.9374253924,0.00608526090577,0.000721803202317,0.0,15.0370840482,0.164222714925,79.6571891604,19.3048990284,0.785191213484,0.0313490260339,1.83255592063,2.10253270106
ERR599127,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.340162790708,1.16534800328,0.0278000743112,0.0,0.0,4.26346437284,0.00619820405433,1.19148023685,6.25057521126,0.423485213908,0.000717746492863,0.050665382516,1.13666355454
ERR599128,28.9,,0.010087,02/07/2010 10:17,480.0,ERS491980,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,40.008967,-0.2,,4.42525,199.9,,,SPO,,34.69255,35.3,TARA_102_MES_0.22-3,TARA_102,,TARA_102,9.195825,,1.33207597916,0.808804980837,0.0720396201674,0.0,0.0,18.8778807473,0.0135937049755,1.1451283262,11.0781478098,0.513355046108,0.000764153237264,0.0902688783869,1.07240843457
ERR599129,14.7,,0.201517,15/12/2009 16:17,5.0,ERS490265,-0.86,surface water layer (ENVO:00002042),,0.01,0.02,,0.3,0.03,231.914833,218.1,0.0,,SAO,0.67,35.68685,39.3,TARA_068_SRF_0.22-3,TARA_068,,TARA_068,16.832058,40.81,0.204186714098,29.2944604755,0.0212337650759,0.000502455443893,0.0,7.44423852744,0.322772165824,117.679058869,36.0170531112,0.696127056924,0.0260865646636,1.27959345779,13.6021631675
ERR599130,,,0.388348,05/10/2011 21:53,80.0,ERS489134,0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.0,17.49,0.569531,29.1,0.06,132.77885,138.7,1.22,,IO,22.34,35.103505,34.0,TARA_042_DCM_0.22-1.6,TARA_042,,TARA_042,27.723425,1.39,0.063959484009,462.485414312,0.00723666660967,0.14566249576,0.0,31.0376522497,0.900984426803,36.9916474915,61.0820369493,0.322337451132,0.0132481691212,0.793795673737,1.39757097094
ERR599131,13.6,,0.011208,23/11/2009 9:14,700.0,ERS490230,0.18,mesopelagic zone (ENVO:00000213),,0.0,0.03,25.846888,,0.02,195.168847,218.0,0.01,,SAO,1.05,34.477664,38.2,TARA_068_MES_0.22-3,TARA_068,,TARA_068,7.026748,1.25,1.67394732357,0.275429827846,0.029638301816,0.0,0.0,22.0419103611,0.0182430687321,1.40262497352,12.1829283935,0.373281818277,0.00621787351465,0.243195767499,0.844708164338
ERR599132,28.9,,0.010087,02/07/2010 10:17,480.0,ERS491980,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,40.008967,-0.2,,4.42525,199.9,,,SPO,,34.69255,35.3,TARA_102_MES_0.22-3,TARA_102,,TARA_102,9.195825,,1.32764155301,0.682897674264,0.0365601732501,0.000140752588534,0.0,18.6251530758,0.0111906685627,1.84076036323,10.881322238,0.349728625231,0.00252955942683,0.0854184986141,0.560561183373
ERR599133,35.4,,0.263939,20/01/2010 4:50,100.0,ERS490476,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.67,0.02,0.03,0.241265,-0.9,0.0,194.428431,184.1,0.19,,SAO,3.91,36.603343,38.6,TARA_072_DCM_0.22-3,TARA_072,,TARA_072,24.112672,0.0,0.0393907678167,272.269669542,0.00639273101415,0.0105686471379,0.0,12.7224016612,0.0459246079737,42.6846538258,45.6699586563,0.717039424567,0.00372424049595,0.881372803658,0.49229684596
ERR599134,40.5,,0.163228,27/07/2011 23:48,5.0,ERS488621,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.000271,42.5,0.02,182.812167,38.1,2.43,,RS,22.49,38.937417,34.6,TARA_033_SRF_0.22-1.6,TARA_033,,TARA_033,27.329517,8.42,0.0474729179037,151.453790344,0.00746742087288,0.0141005177925,0.0,63.5540702127,0.282060271728,72.6256616794,104.168241318,2.57919789359,0.0358357417467,0.652467766431,54.6400429231
ERR599135,24.7,,0.324315,11/01/2010 7:27,5.0,ERS490327,,surface water layer (ENVO:00002042),,0.01,0.0,0.168013,-0.5,0.0,215.650833,188.4,0.02,,SAO,0.87,36.376225,39.7,TARA_070_SRF_0.22-3,TARA_070,,TARA_070,19.776808,0.0,0.0076911794926,7.50611751054,0.00785632203158,0.0233352439584,0.0,37.5871571766,1.09795373169,45.0302720482,19.7436173603,0.38148999567,0.0160971593682,0.658437515911,1.87191075131
ERR599136,27.5,,0.163338,06/12/2010 10:25,5.0,ERS493938,-0.01,surface water layer (ENVO:00002042),1.01,0.15,18.15,-2.2118,17.1,0.05,194.2675,305.0,1.3,,NAO,1.82,36.193733,34.0,TARA_142_SRF_0.22-3,TARA_142,,TARA_142,24.96555,2.92,0.0745460080754,26.1863736898,0.0132368191068,0.00207530059574,0.0,94.4073033326,0.432055246765,80.3343281744,53.251124146,1.52363529286,0.0018418085273,0.308696098856,18.3454919516
ERR599137,35.4,,0.263939,20/01/2010 4:50,100.0,ERS490476,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.67,0.02,0.03,0.241265,-0.9,0.0,194.428431,184.1,0.19,,SAO,3.91,36.603343,38.6,TARA_072_DCM_0.22-3,TARA_072,,TARA_072,24.112672,0.0,0.0405609937959,227.799286037,0.0102284996507,0.0126562718128,0.0,13.2110846578,0.0451644536529,40.7519526265,42.7108553662,1.632799811,0.00459503782396,0.879450475005,0.49983702528
ERR599138,33.6,,0.0,02/12/2011 14:10,5.0,ERS489315,0.05,surface water layer (ENVO:00002042),,0.07,2.44,-2.201764,3.2,0.03,187.2575,195.1,0.46,,IO,2.54,34.1689,33.9,TARA_048_SRF_0.22-1.6,TARA_048,,TARA_048,29.818233,2.67,0.000754168973657,35.5029323068,0.00110273563358,0.00868391860612,0.0,52.2394700579,0.0449721026267,267.116146276,45.318372926,1.21779613151,0.0136723209294,0.271899879339,2.75995388886
ERR599139,40.6,,0.176565,10/12/2011 13:58,5.0,ERS489529,-0.11,surface water layer (ENVO:00002042),,0.0,0.0,,-1.2,0.04,191.68,196.9,0.16,,IO,1.19,34.566667,33.4,TARA_052_SRF_0.22-1.6,TARA_052,,TARA_052,27.8684,1.61,0.00131979449651,59.2525135735,0.00253747958012,0.0113041495382,0.0,50.2086633242,0.348839449624,42.2124253129,36.7257862046,1.33595864538,0.0321870256473,0.716010764175,0.844071879362
ERR599140,51.7,,0.048898,13/05/2011 19:44,5.0,ERS488330,0.01,surface water layer (ENVO:00002042),2.22,0.02,35.3,,33.9,0.02,207.791417,2.5,2.58,,MS,36.3,37.89245,34.8,TARA_018_SRF_0.22-1.6,TARA_018,,TARA_018,21.4395,11.36,0.0857502578726,108.29250006,0.00268350235184,0.0116024060508,0.0,22.3460620876,0.16363752676,124.149474761,53.3605112241,1.5930359698,0.190494858065,2.52182963346,2.07499309245
ERR599141,,,0.006724,19/10/2011 2:53,5.0,ERS489087,-0.16,surface water layer (ENVO:00002042),,0.08,1.3,-1.47882,4.8,0.03,189.25475,227.7,0.46,,IO,2.84,34.56155,33.2,TARA_042_SRF_0.22-1.6,TARA_042,,TARA_042,29.980283,40.67,0.00560014284271,156.873245165,0.00533325505419,0.0353043428642,0.0,60.0189726777,0.278987764508,136.006810075,58.9007977492,1.15946287085,0.0278018567656,0.581565253036,2.57795472807
ERR599142,,,0.057131,16/10/2010 10:07,5.0,ERS493300,0.01,surface water layer (ENVO:00002042),0.7,0.0,0.0,-0.979589,0.0,0.02,197.682417,206.2,0.06,,NPO,0.81,35.181842,37.1,TARA_132_SRF_0.22-3,TARA_132,,TARA_132,25.173925,3.53,0.000531041755668,52.1530653609,0.0070753384996,0.00173879636213,0.0,30.6440354055,0.0486764317734,202.114571396,39.6462582639,2.17340798932,0.0201816967194,0.662986541968,0.550760270833
ERR599143,45.2,,0.129697,01/08/2011 20:13,5.0,ERS488714,0.02,surface water layer (ENVO:00002042),,1.47,5.43,,5.0,0.04,104.908417,161.3,0.66,,IO,1.19,36.530058,35.9,TARA_036_SRF_0.22-1.6,TARA_036,,TARA_036,25.581433,0.0,0.00311572273049,231.731541596,0.00333076304976,0.25975374574,0.0,15.4392165489,0.747001945918,4.00850049997,122.708944209,1.81598576646,0.210457447308,2.91333977958,25.5635714552
ERR599144,22.0,,1.551493,02/11/2009 8:18,5.0,ERS490183,0.14,surface water layer (ENVO:00002042),,0.02,0.12,0.405607,,0.0,249.351417,207.8,0.03,,SAO,0.56,34.845292,37.9,TARA_067_SRF_0.22-3,TARA_067,,TARA_067,12.83445,7.67,0.456427461058,5.16693813221,0.00299159697795,0.00320132190029,0.0,2.01039035747,0.167371648597,0.802282470389,61.1181022998,0.952462972451,0.591769119174,5.41647018035,4.55871087875
ERR599145,,,0.17638,08/08/2011 17:38,25.0,ERS488916,-0.01,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.14,0.19,3.73,-0.611888,5.0,0.0,192.95875,187.3,0.56,,IO,1.8,36.332317,35.4,TARA_039_DCM_0.22-1.6,TARA_039,,TARA_039,26.812225,2.78,0.00141339956636,309.39560628,0.003787291696,0.136453375575,0.0,39.4124523967,3.09020952879,87.9860542921,59.8327164782,1.14786966135,0.188572246601,2.46360157389,30.8054263015
ERR599146,20.7,,0.215292,09/03/2012 10:13,5.0,ERS490029,-0.08,surface water layer (ENVO:00002042),,0.02,0.02,,0.3,0.02,207.0439,232.1,0.01,,IO,0.65,35.44666,36.2,TARA_065_SRF_0.22-3,TARA_065,,TARA_065,21.81684,36.94,0.0958862492344,47.6926694943,0.00753748767724,0.0338645209651,0.0,69.4167843299,0.473361116819,21.9142799408,88.9900009679,0.915883354458,0.0155199073397,0.654739868944,11.6564928775
ERR599147,,,,04/11/2010 19:34,40.0,ERS493670,-0.04,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.91,0.05,0.1,,0.5,0.08,,217.1,0.0,,NPO,0.32,,36.3,TARA_137_DCM_0.22-3,TARA_137,,TARA_137,,14.53,0.200810890211,2.40464974068,0.0116098967795,0.0,0.0,1.72674826169,0.0153694281869,2.502125083,11.6713591116,0.498105095059,0.000749131397091,0.140058526239,0.371384410828
ERR599148,42.5,,0.150865,12/03/2010 6:19,150.0,ERS490597,-0.03,deep chlorophyll maximum layer (ENVO:xxxxxxxx),0.23,0.05,0.13,0.580918,,0.07,203.814833,210.9,0.37,,SAO,1.2,36.724683,36.5,TARA_076_DCM_0.22-3,TARA_076,,TARA_076,21.643283,18.83,0.0480490083103,49.5882409568,0.0108045023587,0.000888289745544,0.0,29.500920907,0.372781784698,32.3115508449,9.80148511404,0.657660251925,0.0616882518889,2.70160847085,0.71086255461
ERR599149,28.2,,0.003811,09/01/2010 7:25,800.0,ERS490373,,mesopelagic zone (ENVO:00000213),,0.01,0.03,37.7793,-0.1,0.0,161.730633,188.8,0.02,,SAO,0.82,34.443883,40.0,TARA_070_MES_0.22-3,TARA_070,,TARA_070,4.216697,0.0,0.663182029237,0.254525543606,0.0146490741851,0.0,0.0,13.2094487403,0.0150473520808,3.08812434912,6.13476488732,0.461191086276,0.0,0.0526133237602,0.853521916932
ERR599150,16.1,,0.162993,27/02/2012 18:43,5.0,ERS489917,0.01,surface water layer (ENVO:00002042),,0.03,4.13,,4.0,0.03,210.00775,191.8,0.18,,IO,1.62,35.334717,36.6,TARA_064_SRF_0.22-3,TARA_064,,TARA_064,22.165567,1.19,0.0270046509704,58.6454001202,0.004034058368,0.0392520012615,0.0,87.7684351683,0.251332725826,175.039946652,64.2519990698,0.351798318316,0.00722545294219,0.383851368024,13.0152551276
ERR599151,,,0.286662,,5.0,ERS492814,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.0152608260417,15.4231696926,0.00635997851566,0.041703108638,0.0,70.2849785071,0.374898204443,8.38312776518,60.1382093792,1.27317549259,0.0111033275751,1.02502497231,28.9089938841
ERR599152,,,0.001625,04/11/2010 19:34,375.0,ERS493705,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.05,0.1,35.716708,0.5,0.08,0.628413,217.1,0.0,,NPO,0.32,34.586699,36.3,TARA_137_MES_0.22-3,TARA_137,,TARA_137,8.911481,14.53,0.354324016718,1.10673144101,0.0127009058267,0.0,0.0,4.17216784989,0.00427010769984,1.98607449418,6.16864967372,0.445324374658,0.0,0.047228179045,0.579438387902
ERR599153,35.5,,0.201016,31/05/2011 21:23,50.0,ERS488509,-0.05,deep chlorophyll maximum layer (ENVO:xxxxxxxx),1.04,0.2,0.93,,1.4,0.0,229.547682,211.5,0.44,,MS,0.9,38.475705,35.7,TARA_025_DCM_0.22-1.6,TARA_025,,TARA_025,15.161277,69.36,0.836845649896,106.901015128,0.00325474177289,0.00993865748823,0.0,7.49517591669,0.169564455778,156.429487678,43.9199668713,0.469527523596,0.527160253398,9.1546126194,6.95689918656
ERR599154,46.0,,0.0,15/03/2010 9:32,800.0,ERS490633,0.01,mesopelagic zone (ENVO:00000213),0.16,0.7,1.86,34.589515,1.2,0.07,192.1655,154.7,0.42,,SAO,1.63,34.369275,,TARA_076_MES_0.22-3,TARA_076,,TARA_076,4.749588,1.08,0.932366698047,0.417425416172,0.0900894185715,0.0,0.0,13.200544186,0.00903741672479,1.67583104259,5.62160745847,0.398177015636,0.00122190879415,0.0861688809438,0.502410750715
ERR599155,40.5,,0.0,27/07/2011 23:48,5.0,ERS488569,0.0,surface water layer (ENVO:00002042),,0.02,34.63,-0.541919,42.5,0.02,188.416583,38.1,2.43,,RS,22.49,39.74725,34.6,TARA_032_SRF_0.22-1.6,TARA_032,,TARA_032,25.824383,8.42,0.00341559927169,359.08680271,0.00176633758261,0.0105404179777,0.0,77.9794913927,0.268285461684,206.112144353,52.7845732449,0.879156732029,0.0356191169363,2.26521577939,5.65681993596
ERR599156,35.9,,0.020173,06/10/2010 9:59,140.0,ERS492926,0.04,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.02,0.01,36.98,3.67243,38.4,0.02,160.4895,143.2,2.62,,SPO,34.44,36.272675,34.5,TARA_125_MIX_0.22-3,TARA_125,,TARA_125,23.706525,0.0,1.1644069986,1.86686417268,0.011920494911,0.0011726495379,0.0,6.2035407759,0.0357280131335,0.258720776398,19.0736878603,1.22983390944,0.00273187619063,0.154524807384,0.11390396102
ERR599157,34.1,,0.051638,14/09/2010 9:14,150.0,ERS492778,-0.25,marine epipelagic mixed layer (ENVO:xxxxxxxxx),0.22,0.25,1.3,5.023264,,0.04,161.3185,231.9,0.23,,SPO,2.6,35.88072,35.7,TARA_123_MIX_0.22-3,TARA_123,,TARA_123,22.1151,31.83,1.21797927572,14.5790341653,0.0123197605484,0.0063720091905,0.0,8.91260348695,0.0484315393542,5.54148856325,19.4665181252,1.28358892317,0.000795247655814,0.215968955336,0.293525887223
ERR599158,,,0.161808,05/08/2011 19:30,5.0,ERS488799,0.02,surface water layer (ENVO:00002042),,0.35,1.21,0.889376,4.5,0.04,199.9355,175.9,0.49,,IO,1.47,36.617917,35.8,TARA_038_SRF_0.22-1.6,TARA_038,,TARA_038,26.2314,0.0,0.00280032306532,259.733066232,0.00735696420842,0.471423188907,0.0,36.9603722552,1.53364593415,70.9248945516,96.4778751271,1.30615192388,0.247870881089,2.8086843902,31.5819321209
ERR599159,48.6,,0.0,20/03/2010 9:36,800.0,ERS490714,0.33,mesopelagic zone (ENVO:00000213),1.63,2.07,21.22,29.783185,19.6,0.03,214.842,2.3,2.64,,SAO,38.62,34.3629,35.9,TARA_078_MES_0.22-3,TARA_078,,TARA_078,5.8659,2.14,1.17706502492,2.48867883495,0.00796523184947,0.00572960635192,0.0,9.14930939521,0.0552578961202,13.5740889314,14.5322760593,0.388821279565,0.0070013183565,0.19563126467,1.06419548463
ERR599160,29.9,,0.319103,23/09/2009 16:52,5.0,ERS492733,-0.79,surface water layer (ENVO:00002042),,0.0,0.03,3.868407,,0.0,189.758333,,0.01,,SPO,0.5,35.359483,,TARA_123_SRF_0.22-3,TARA_123,,TARA_123,26.576175,4.92,0.0131454064654,19.0183943266,0.0141096306876,0.177002558612,0.0,100.805576245,0.570929237718,1.75495415447,35.4806775013,2.95844686966,0.0262126508641,1.71404680506,18.5090738918
ERR599161,48.8,,0.127609,22/09/2010 10:38,120.0,ERS492863,0.0,marine epipelagic mixed layer (ENVO:xxxxxxxxx),1.33,0.01,36.73,4.458677,37.8,0.04,175.895625,161.7,2.52,,SPO,44.86,35.797875,34.4,TARA_124_MIX_0.22-3,TARA_124,,TARA_124,25.221787,10.81,1.16459931129,18.7984388041,0.0133943371859,0.0205546494779,0.0,49.6940392265,0.231379498228,5.29908917892,47.2326463807,1.07028970526,0.00315727717168,0.613578804622,5.41516919425
ERR599162,,,0.040695,04/11/2010 10:24,5.0,ERS493877,-0.04,surface water layer (ENVO:00002042),1.91,0.0,0.02,-3.796686,-0.4,0.08,205.2885,221.5,0.0,,NPO,0.48,28.919008,36.3,TARA_140_SRF_0.22-3,TARA_140,,TARA_140,26.62925,14.53,0.00320127311231,164.984845262,0.00415558360715,0.540003262285,0.0,23.8497161497,0.762831037584,68.5502782639,70.4536152093,1.00310890199,0.0873352362308,0.967838964666,28.1664349153
ERR599163,25.1,,0.287892,27/06/2010 12:07,5.0,ERS491836,,surface water layer (ENVO:00002042),,0.02,0.0,4.590737,,,200.233917,190.1,0.0,,SPO,2.81,35.835267,35.1,TARA_100_SRF_0.22-3,TARA_100,,TARA_100,25.2512,,0.00271740845423,33.1493153677,0.00262755907481,0.554985653881,0.0,5.89299027844,0.365510077993,8.14114946458,62.3773446011,1.48682996291,0.110483919023,2.86147611583,0.224464849837
ERR599164,,,0.0,15/02/2012 12:59,1000.0,ERS489987,-2.38,mesopelagic zone (ENVO:00000213),,0.22,0.74,,0.9,0.08,193.011,214.4,0.02,,IO,0.94,34.57915,36.5,TARA_064_MES_0.22-3,TARA_064,,TARA_064,7.6502,83.42,0.990659336073,0.903657761922,0.0706168010039,0.0,0.0,19.2890036683,0.0100234185845,1.91976813509,9.03233160664,0.344878292793,0.00093297854345,0.0483667700716,1.34710335891
ERR599165,24.7,,0.324315,11/01/2010 7:27,5.0,ERS490327,,surface water layer (ENVO:00002042),,0.01,0.0,0.168013,-0.5,0.0,215.650833,188.4,0.02,,SAO,0.87,36.376225,39.7,TARA_070_SRF_0.22-3,TARA_070,,TARA_070,19.776808,0.0,0.00767761989513,8.06690331177,0.008658806403,0.0226788802625,0.0,38.8123091168,1.1684113977,48.9530171174,20.9989079274,0.276995819769,0.0138715034127,0.73558415116,0.750791629194
ERR599166,36.2,,0.008351,03/01/2011 11:10,590.0,ERS494208,0.16,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),0.76,0.27,25.3,19.854511,24.4,0.32,230.24915,338.3,1.72,,NAO,16.55,34.969202,33.7,TARA_145_MES_0.22-3,TARA_145,,TARA_145,5.067239,1.83,1.91443379972,0.142327339376,0.0726188605587,0.0,0.0,21.5518570709,0.0114720760119,1.35916950762,9.84445880421,0.546917504354,0.00102133331541,0.107257993444,0.726084207336
ERR599167,,,0.014107,05/08/2011 19:30,340.0,ERS488849,0.02,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,0.35,1.21,22.444602,4.5,0.04,2.369225,175.9,0.49,,IO,1.47,36.021302,35.8,TARA_038_MES_0.22-1.6,TARA_038,,TARA_038,14.987618,0.0,0.105085191831,0.570230476842,0.0119671349899,0.00119205679727,0.0,0.863653151311,0.00214163390317,1.13615819159,10.5604067711,0.404067164711,0.0,0.182789189664,1.17133086395
ERR599168,29.2,,0.728939,29/06/2010 13:12,40.0,ERS492012,0.21,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,0.03,0.06,20.328327,0.8,0.33,103.916711,185.0,0.0,,SPO,2.51,34.900284,35.2,TARA_102_DCM_0.22-3,TARA_102,,TARA_102,19.566255,0.0,0.00151498082781,86.5143760668,0.00184990641327,0.0191924582436,0.0,5.95905947391,0.28657358781,41.7352908337,77.1489063897,0.194585442601,0.279543471999,3.90852313437,1.22891661935
ERR599169,25.1,,0.287892,27/06/2010 12:07,5.0,ERS491836,,surface water layer (ENVO:00002042),,0.02,0.0,4.590737,,,200.233917,190.1,0.0,,SPO,2.81,35.835267,35.1,TARA_100_SRF_0.22-3,TARA_100,,TARA_100,25.2512,,0.00223498031578,33.9003879616,0.00255053169797,0.549823827757,0.0,5.33690902294,0.350004540773,7.17615118204,58.1695813874,2.5104421594,0.0995898241691,2.71938375778,0.245764560357
ERR599170,44.3,,0.196921,18/03/2011 14:16,5.0,ERS494445,0.0,surface water layer (ENVO:00002042),0.73,0.0,0.03,-0.328716,-0.4,0.05,228.375583,219.2,0.28,,NAO,0.09,36.3123,34.7,TARA_150_SRF_0.22-3,TARA_150,,TARA_150,17.583075,12.97,0.101483527421,69.5685055269,0.00656404913118,0.00560670617091,0.0,17.4433166238,1.11000557461,84.7442875497,69.8199012603,0.553531953758,0.0393717744406,1.06728038364,5.7148025832
ERR599171,14.7,,0.201517,15/12/2009 16:17,5.0,ERS490265,-0.86,surface water layer (ENVO:00002042),,0.01,0.02,,0.3,0.03,231.914833,218.1,0.0,,SAO,0.67,35.68685,39.3,TARA_068_SRF_0.22-3,TARA_068,,TARA_068,16.832058,40.81,0.2073591346,28.4174593949,0.00550875555034,0.000992508008952,0.0,7.3985362738,0.331524239896,118.870625747,35.9004130457,1.02715797414,0.0327012196607,1.25507530915,12.1381178108
ERR599172,,,0.006724,08/08/2011 17:38,270.0,ERS488936,-0.01,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),0.14,0.19,3.73,19.566542,5.0,0.0,2.303017,187.3,0.56,,IO,1.8,35.901885,35.4,TARA_039_MES_0.22-1.6,TARA_039,,TARA_039,15.614195,2.78,0.0384568242588,0.149019043817,0.0527990756187,0.0,0.0,0.414891962045,0.000999665001922,0.41998414386,8.36568863537,0.370988911919,0.0,0.174921959172,0.380431795508
ERR599173,23.2,,0.250054,02/11/2009 12:43,5.0,ERS490124,0.14,surface water layer (ENVO:00002042),,0.03,0.02,2.450991,,0.0,238.916333,237.9,0.01,,SAO,0.62,35.323317,37.9,TARA_066_SRF_0.22-3,TARA_066,,TARA_066,15.033492,7.67,0.584825318607,6.91656214412,0.00771242918344,0.00706556671643,0.0,13.9020774706,0.28611946408,9.08500064448,110.386037728,0.666639664516,0.0481362285457,0.889162928784,2.39958574099
ERR599174,14.7,,0.201517,15/12/2009 16:17,5.0,ERS490265,-0.86,surface water layer (ENVO:00002042),,0.01,0.02,,0.3,0.03,231.914833,218.1,0.0,,SAO,0.67,35.68685,39.3,TARA_068_SRF_0.22-3,TARA_068,,TARA_068,16.832058,40.81,0.210267838026,27.2104312854,0.00906457635095,0.00170315202915,0.0,7.29350065775,0.298976205477,112.69948386,34.7455598803,0.442777545414,0.0349811320136,1.16774029327,13.2753920227
ERR599175,,,0.002017,04/11/2010 10:24,450.0,ERS493822,-0.04,mesopelagic zone (ENVO:00000213),1.91,0.0,0.02,36.886053,-0.4,0.08,0.78015,221.5,0.0,,NPO,0.48,34.608434,36.3,TARA_138_MES_0.22-3,TARA_138,,TARA_138,8.210557,14.53,0.296586658033,2.69840922593,0.0633591942353,0.0,0.0,4.04346224307,0.00487830354726,0.507038093714,6.45984846084,0.560201292083,0.00166732064821,0.0618483864691,0.101609957571
ERR599176,51.7,,0.065273,04/04/2010 3:13,5.0,ERS491044,-0.03,surface water layer (ENVO:00002042),,0.0,0.03,27.501159,-1.5,0.04,343.4373,189.3,0.08,,SO,2.21,34.35388,34.6,TARA_085_SRF_0.22-3,TARA_085,,TARA_085,0.67108,7.06,0.00330443369731,0.2164452414,0.00299168705094,0.0,0.0,0.234209503715,0.000984758179569,2.83715134901,212.10988437,0.349729843207,0.00574074722416,0.558238234326,1.24835027367
ERR599337,,,0.233673,,5.0,ERS492903,,surface water layer (ENVO:00002042),,,,4.985942,,,187.302833,,,,SPO,,35.427733,,,TARA_125,,,26.780158,,4.12305996077e-05,91.7429283806,0.0,0.306508463267,0.0,0.0478902541968,11.3155076074,0.144669740801,0.17593294586,0.0363355445967,0.65743741775,108.029425041,0.0604424251717
ERR599339,,,0.089746,,5.0,ERS489904,,surface water layer (ENVO:00002042),,,,-0.166794,,,199.895917,,,,IO,,35.324825,,,TARA_062,,,25.080167,,7.80893571909e-05,367.625117406,0.00014083959503,0.371347664098,0.0,3.30402319094,18.3838195556,0.667236085529,0.0554010540609,0.104949320455,1.57977387352,20.7460785074,0.0186096462925
ERR599340,,,,,40.0,ERS493684,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,,,,,,,,NPO,,,,,TARA_137,,,,,0.000303078102767,477.790336863,5.75572548351e-05,0.00401519442204,0.0,0.228739516178,6.39316388924,0.288723430557,0.104077579193,0.00865098308935,1.11647183044,110.957582525,0.0238140264305
ERR599341,,,0.0,,600.0,ERS492692,,mesopelagic zone (ENVO:00000213),,,,42.53205,,,38.115125,,,,SPO,,34.580675,,,TARA_122,,,7.212238,,0.0051335422269,6.26275185824,0.000466734877005,0.0123183026797,0.0,0.0792243038778,1.17568702891,1.08156522942,0.908211282504,0.511695761411,0.113836485373,7.9669881744,0.681524048204
ERR599342,,,0.287892,,5.0,ERS491851,,surface water layer (ENVO:00002042),,,,4.590737,,,200.233917,,,,SPO,,35.835267,,,TARA_100,,,25.2512,,5.18487650358e-05,53.3344477566,9.96073659531e-05,0.0305239022457,0.0,0.050843663118,8.12102500312,0.307198008101,0.0478022947175,0.132247874903,2.40489296406,476.830377271,0.156991614495
ERR599345,,,0.334076,,60.0,ERS493803,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,22.087762,,,77.038525,,,,NPO,,34.611755,,,TARA_138,,,19.048358,,0.00174312027042,325.750882207,7.96887588425e-05,0.000944711498238,0.0,0.0799817388247,7.60557734364,0.471729325629,0.0743997010853,0.140999705224,0.423507916939,58.0608997077,0.136087643672
